"","Date","Distance_to_Bull_1","Distance_to_Bull_2","Distance_to_Bull_3","Distance_to_Bull_4","Distance_to_Bull_5","Distance_to_Bull_6","Distance_to_Bull_7","Distance_to_Bull_8","Distance_to_Bull_9","Distance_to_Bull_10","Distance_to_Bull_12","Distance_to_Bull_13","Distance_to_Bull_14","Distance_to_Bull_15","Distance_to_Zambezi_River","Distance_to_Victoria_Falls","Circle"
"172",2019-11-18,53.2323484053611,13.3692112164646,23.7734877168449,12.3747966661118,39.8453412931636,10.2878238205895,7.27297565775364,13.9289505557662,41.1697501651641,43.8443348309144,29.1826654130039,0,6.66831376392633,NA,6.00098754603207,2.55065002653599,NA
"173",2019-11-19,63.0244031975504,19.5070349470907,22.5431369289945,19.9647043165463,26.1252958451263,5.41419814419893,21.4797449929358,18.2506113388683,29.9560246242772,32.4590218277579,14.6370209591845,0,19.5850445493486,NA,15.3743913826411,17.1058139006307,NA
"174",2019-11-20,65.9663737881723,25.37446441573,19.6980238683383,25.6927621088643,12.4828820070912,14.8350729988465,24.9424052866355,22.443314783092,26.6984255085486,27.2954766595204,14.3037464954073,0,23.3499660022472,NA,19.2372313937085,19.9149466530696,NA
"175",2019-11-21,66.9676600497197,29.0872348933001,14.6059726877045,28.0702939398121,9.42837257577384,13.9342386450148,24.1099817574344,22.8461275300521,27.6561356602586,28.9804231329864,14.1142944262299,0,21.9310098562291,NA,18.1761980847295,19.2132047001902,NA
"176",2019-11-22,61.17271171839,20.1358726064736,14.749854916489,16.1752968006969,9.6882759421626,15.3593721616152,25.1673566211688,25.6149121887883,26.3221737439478,26.1566603069438,15.1920500324345,0,20.7494730335724,NA,19.8188497751802,20.0189785858943,NA
"177",2019-11-23,56.9060894660971,17.058561371784,19.8722663279818,9.76838101865444,10.0586805523106,17.1147991109992,26.2912243229288,26.115132160201,27.1918404308275,27.152461954543,8.81581783568357,0,22.4368332548008,NA,19.4293033501622,22.4262649347342,NA
"178",2019-11-24,56.9227932413836,13.5113778255739,18.1068893885336,7.56781351631059,9.11230993411424,19.662806556913,30.1865172138225,30.1710968258103,25.7626837327464,26.0688667646158,11.4396052320156,0,18.8854585016581,NA,22.810013571499,25.5672012797729,NA
"179",2019-11-25,58.4144890969585,12.1628160685411,17.1115828478187,6.76358783061134,3.68678323358795,21.4617475434783,31.0018665462495,32.7126953451618,27.8150567393754,28.7959946693931,8.22811311938449,0,20.1954008365589,NA,23.6907398947905,27.6868532506913,NA
"180",2019-11-26,58.719237040285,14.2188924608978,18.8130247037984,10.8723701671993,3.94203956944623,21.4829173863626,34.2150541746627,33.5325718677821,27.2060039159571,28.7181831236029,5.66897962816626,0,21.9105521824062,NA,24.7029065092156,28.2474863882384,NA
"181",2019-11-27,75.1126398521824,18.736956277415,22.2318900510524,11.2745025570588,10.7121002148141,20.7644279423049,33.4476174421373,33.6829210949414,25.6897314642209,26.140561206001,6.63258738773301,0,24.889939725246,NA,23.7393117570858,26.8360242390508,NA
"182",2019-11-28,60.5859859447241,20.9692221852734,16.884070881695,14.8432652425445,12.5383054718096,21.7437814898647,34.6283270597405,35.5968256189817,24.6385396643947,24.0654375131551,12.0191868335428,0,26.1997807059734,NA,26.7468766793787,28.9214831046811,NA
"183",2019-11-29,62.4466487211089,28.13747791035,14.8652696172561,14.9443845502581,8.84489944577421,25.712730996451,36.5672013748114,36.4685255234705,23.5470360698343,24.0413556516381,11.2822634442335,0,33.7103813873859,NA,28.5165253166021,31.5347348011534,NA
"184",2019-11-30,55.3098379364471,26.2144415544174,16.2699433203947,5.95198252362358,4.80354888499894,17.9197031356874,31.1997084748474,31.1630007820069,27.9840032200615,29.1510543461411,10.3336777572032,0,25.9865066472815,NA,23.0434960377157,27.1563720673735,NA
"185",2019-12-01,57.1323223093545,27.3552854380327,19.8321463079949,0.33455411314184,1.20952347779322,16.5008353353631,27.7782813811418,28.8567808500274,35.4293550497081,42.3885911491517,4.60615965480662,0,22.286083115818,NA,18.3082282264184,25.6735811806996,NA
"186",2019-12-02,45.1961728322438,30.5298321016676,10.3396301726335,7.53107168710426,2.67844413434866,11.2225403309755,24.0688290231189,24.78737977886,32.1517365952579,50.5121321562393,2.74953145518867,0,17.2133791408491,NA,16.1919919314307,20.5571935066689,NA
"187",2019-12-03,50.8319217592829,20.7153451872237,2.88573559940648,12.528977028166,6.9236137220865,18.9963618738829,32.5862113125913,37.6599873824721,27.3705487196022,49.3867373453151,11.0237815205443,0,20.8908831113172,NA,24.1348928088953,28.193178890862,NA
"188",2019-12-04,53.8105079053674,24.2838652772223,0.484010905758187,10.1623881552273,3.93493470182329,17.6515513293644,32.4261103270733,32.182772695688,28.0820314772742,51.8572619494071,10.424148365537,0,23.7678546549818,NA,24.2027798899169,28.9355588717948,NA
"189",2019-12-05,49.5284455417291,29.244676117225,2.03221255000284,5.67292171004809,2.54616929041232,14.9924361196643,25.101061175319,25.0436445803458,26.5959114038031,48.6011122268937,6.27081982787653,0,13.8701719967503,NA,21.5131052113812,23.8827642563491,NA
"190",2019-12-06,48.2909861757103,32.710709691855,7.73296595172682,12.7236368576243,1.87359660005887,15.5870097938396,26.5754821000138,26.5395176106138,23.0457155300002,45.8843956965635,14.5470508101158,0,18.5253595338192,NA,24.1778608212017,23.6242578639618,NA
"191",2019-12-07,58.0840279694673,24.2927279864735,10.2935902954926,4.96800938357379,2.5178216490216,11.3981005126816,26.5397579509417,26.5862213474988,28.4671077988161,51.6219448158014,9.32877469890103,0,18.9566324949512,NA,23.4117528353264,28.6529020113573,NA
"192",2019-12-08,59.7444436219224,21.6214682179807,13.209391859908,8.14484222819722,4.19340454177242,10.9007823794794,28.6996377309554,28.7737731952466,33.2979695412126,50.6370512217095,9.25489560742278,0,14.3281408323203,NA,25.7071372601705,30.7923569109591,NA
"193",2019-12-09,58.1949850593216,22.5636208427294,10.9715513260474,14.7694270373387,2.20395017717626,6.03987433480493,26.7896882148287,24.1951110816667,48.4995151206222,53.5005562906089,2.6598827117383,0,7.47198933139101,NA,21.9248987385682,27.54842204763,NA
"194",2019-12-10,54.2103036039784,29.2654881585503,11.7590866039253,24.9528290275058,2.98099761175581,1.31710719296117,15.4142336893693,15.6781496403663,60.4085131592365,58.0402538597833,6.21845319465029,0,0.960681930019344,NA,13.5985456144142,20.57344499055,NA
"195",2019-12-11,50.2046155589602,33.0352381740156,22.7712832969579,31.3331061225232,3.37777881739991,6.16764383953269,13.2643898400367,12.6052439201173,61.0677999214603,57.3205817596779,4.65039959204646,0,5.2005280139588,NA,12.098647420808,17.7855676289381,NA
"196",2019-12-12,45.1467614790996,35.4662292538344,23.3789439135345,31.2116960208075,4.12344720801787,11.6706321513302,16.9772964684495,4.34475853530865,65.7624110960814,61.3390649791911,3.29127473259425,0,0.486300345374171,NA,8.14628528681108,16.1929973059337,NA
"197",2019-12-13,48.4497742883944,37.1197141300643,18.0842459310187,28.1453276095476,3.07534145505601,0.87559526591275,15.2067720613606,12.4376097717646,60.027245163274,54.8684327727311,0.82504754363611,0,7.80316836422542,NA,12.2401404766419,16.0597651467834,NA
"198",2019-12-14,50.637858185824,35.5177908333881,12.8042585798976,42.8701022032365,6.7447775742359,6.44866804423184,19.3972948923667,20.5571887876447,50.2017908648284,48.3671649776379,7.72650174605344,0,18.6559240339477,NA,19.8510998905052,20.9396554509185,NA
"199",2019-12-15,49.3287466223267,33.1025394112467,10.836019618121,39.6022656834758,12.129495775523,11.8594166473179,21.8874156438574,20.5740597688954,48.0074484825539,48.4693791676089,11.3392537188434,0,16.838352377838,NA,21.6785796408529,22.953713463713,NA
"200",2019-12-16,52.7528108751332,29.4194601069082,1.86850462485541,46.1521117145982,9.52073012325314,9.95248471461455,25.1068324137393,15.8766658128114,48.8783461585124,50.491973839225,15.5145748606428,0,15.1599083234936,NA,23.6475902297724,26.8385844179098,NA
"201",2019-12-17,56.6732848309368,27.1973013543956,4.32167199812644,56.222909118037,11.6466861011781,11.1673716232426,26.6129149612163,13.7028559834856,47.6001268957911,48.7175516747556,16.9214558299762,0,17.7017834374908,NA,26.7787661908898,29.8298762867387,NA
"202",2019-12-18,44.951356804523,37.4692994455527,6.79719455982131,44.6797004080006,17.5811937196106,21.6458627336781,22.8023351975236,17.1411008735992,48.4898715216005,42.5300398204172,20.3608303675054,0,19.8912597738442,NA,25.8930265707541,23.4742262766345,NA
"203",2019-12-19,44.2154631892751,40.1095928358209,13.8391074985736,37.8602782753707,26.6993032274783,25.1991112644361,28.3967036891023,30.2145830952027,39.4557533028366,35.3948285381891,28.4190519517538,0,28.5675290245977,NA,31.9861352973771,29.8400458672448,NA
"204",2019-12-20,42.9702800447698,38.2094788243424,1.18299054273439,31.4587993653183,20.3320289108174,18.1964437254257,24.3441037630176,28.9063736716606,44.2937214108565,41.8578475463631,24.4823847809559,0,20.4850984823919,NA,28.3634517856356,25.695817181189,NA
"205",2019-12-21,43.7036458720676,40.927914288414,1.69286485402475,15.6740926596963,21.9593173927787,18.4047491949988,22.660542375862,29.7415025209382,47.1385449347389,47.1036875071257,23.4359760705109,0,28.3895890425445,NA,26.9307361300294,24.7628208336496,NA
"206",2019-12-22,35.9392183176966,50.847279031019,22.8320918883435,32.1988450374058,33.1897666602683,27.56045193083,27.8914021477419,35.1643025852769,39.9368495386331,39.8768945202018,29.0062772103097,0,29.8055598172416,NA,28.0509981201231,27.8730389212444,NA
"207",2019-12-23,43.4212065273466,41.4816174888052,10.4493079330585,22.8231827107653,21.5116671813014,17.6610016121721,21.6308596449204,27.6579926252993,44.2832507563557,42.7024977246703,22.7894815892535,0,22.4558933769591,NA,25.3567216606805,23.1440398050956,NA
"208",2019-12-24,52.1641686714388,32.3289255752172,4.70913916329466,13.8414506725941,7.07568624626845,14.3771254295665,21.2509681830266,22.8728544900791,52.2131217963428,54.9550556630794,20.7441983286726,0,15.2844135576076,NA,19.142226634735,22.7039099825051,NA
"209",2019-12-25,52.8398640174256,31.6345194263239,5.88889133540007,11.503978607468,7.45593656198023,16.4672505305248,20.4092815501034,20.1937797998097,53.2831039816965,55.6639722453566,20.1082995385035,0,21.1308705744186,NA,16.7486454404549,21.775452913785,NA
"210",2019-12-26,54.7263529515698,28.9764312290618,3.38900464107592,17.4470488822819,10.8825042237388,10.4200440544374,24.8915071778541,26.4020452741594,48.6311585833897,51.7232726207193,24.5170368906535,0,24.2777253059932,NA,23.0842513522953,26.5244425638134,NA
"211",2019-12-27,59.1274952922786,22.6037645828164,12.1746572401832,18.1387740559499,4.48024493967731,13.0619397926019,28.5074426850864,28.2774359575686,55.4253121600485,55.9842395513424,27.802203750572,0,27.9689355376748,NA,23.9186296066169,30.4202813103506,NA
"212",2019-12-28,55.4498061722851,25.8129196199654,9.47808867465402,15.091068745216,5.21612904046088,9.96848336818744,27.7972887239377,27.5042160078615,51.5948346910868,52.8879867783816,26.8537702718258,0,26.3919105577246,NA,24.5126702991428,28.5068869184847,NA
"213",2019-12-29,51.2634536904747,33.3775094731522,5.86902778529725,11.49811662525,12.918107740055,14.1404404086398,21.269524618376,22.4918984589399,46.4585671652396,48.0165713279983,20.8888816423654,0,20.8155831725221,NA,23.1781396080213,22.7544200359989,NA
"214",2019-12-30,47.0141374449142,33.7828941730649,3.19803145183716,10.0583392961087,16.8408875520574,15.4241397774176,20.5670248273452,17.5297629041654,47.8625775093833,50.0795654277703,18.8478241307447,0,18.7861952006431,NA,22.1427661167773,21.3116314164593,NA
"215",2019-12-31,46.4031589934488,34.8082676654698,5.75554875710244,11.0463298994407,20.0182156382914,14.7085140740167,21.9093965085351,22.5279840327195,45.4351517215797,48.5561222041007,20.4781234510044,0,20.3932976682569,NA,25.2269634221501,23.027073355156,NA
"216",2020-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217",2020-02-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218",2020-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219",2020-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220",2020-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221",2020-02-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222",2020-02-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223",2020-02-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224",2020-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225",2020-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226",2020-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227",2020-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228",2020-02-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229",2020-02-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230",2020-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231",2020-02-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232",2020-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233",2020-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234",2020-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235",2020-02-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236",2020-02-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237",2020-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238",2020-02-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239",2020-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240",2020-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241",2020-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242",2020-02-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243",2020-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244",2020-02-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245",2020-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246",2020-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247",2020-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248",2020-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249",2020-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250",2020-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251",2020-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252",2020-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253",2020-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254",2020-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255",2020-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256",2020-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257",2020-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258",2020-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259",2020-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260",2020-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261",2020-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262",2020-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263",2020-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264",2020-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265",2020-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266",2020-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267",2020-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268",2020-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269",2020-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270",2020-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271",2020-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272",2020-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273",2020-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274",2020-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275",2020-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276",2020-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277",2020-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278",2020-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279",2020-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280",2020-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281",2020-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282",2020-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283",2020-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284",2020-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285",2020-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286",2020-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287",2020-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288",2020-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289",2020-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290",2020-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291",2020-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292",2020-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293",2020-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294",2020-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295",2020-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296",2020-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297",2020-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298",2020-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299",2020-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300",2020-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301",2020-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302",2020-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303",2020-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304",2020-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305",2020-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306",2020-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307",2020-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308",2020-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309",2020-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310",2020-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311",2020-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312",2020-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313",2020-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314",2020-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315",2020-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316",2020-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317",2020-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318",2020-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319",2020-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320",2020-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321",2020-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322",2020-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323",2020-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324",2020-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325",2020-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326",2020-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327",2020-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328",2020-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329",2020-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330",2020-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331",2020-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332",2020-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333",2020-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334",2020-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335",2020-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336",2020-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337",2020-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338",2020-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339",2020-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340",2020-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341",2020-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342",2020-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343",2020-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344",2020-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345",2020-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346",2020-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347",2020-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348",2020-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
